,wl_TT,wl_TT_mkb,wl_EE_mkb,wl_BB_mkb,TT_in,EE_in,BB_in,TT_out,EE_out,BB_out
188,0.012386926599324034,0.01237969623120333,0.01238581806109046,0.01238581806109046,0.4380590831574938,3.981610900471094e-48,3.981610900471096e-48,0.0053975370555336445,2.130430496046798e-33,1.926066716016223e-33
189,0.011821529173751202,0.011814617814355496,0.011820460209765701,0.011820460209765701,0.42197130479561784,5.00667190298548e-55,5.0066719029855225e-55,0.004990973354121301,1.981711797033082e-33,1.8997633857544367e-33
190,0.011279150681180244,0.011272545859313107,0.01127812019707203,0.01127812019707203,0.4375985352962954,3.817014317584515e-48,3.817014317584515e-48,0.004920676450619144,1.892805275828689e-33,2.0171998968468854e-33
191,0.010758996959140713,0.010752686611785463,0.01075800387620275,0.01075800387620275,0.42886692806042437,5.2197735635026025e-55,5.219773563502799e-55,0.004596279225662151,2.0296356131653082e-33,1.859047942260766e-33
192,0.010260294276223481,0.010254266738917509,0.010259337531885326,0.010259337531885326,0.398919125694121,3.6608364256497e-48,3.660836425649698e-48,0.0041208911813878195,1.7942795871645956e-33,1.7035986993766848e-33
193,0.009782289137073437,0.009776533134337616,0.00978136768533277,0.00978136768533277,0.4367905068846389,5.439544857849938e-55,5.4395448578502175e-55,0.0042741720875055815,2.1403220065945696e-33,1.6911170801524996e-33
194,0.009324248071974498,0.009318752707806426,0.009323360883788451,0.009323360883788451,0.4501578260538628,3.5125658191677227e-48,3.5125658191677215e-48,0.004210933787485735,1.8929776737246553e-33,1.9861203798165906e-33
195,0.008885457412045966,0.008880212160485106,0.008884603475683222,0.008884603475683222,0.44346052504243094,5.666128277043122e-55,5.666128277042894e-55,0.003922562098931106,1.8951013113427614e-33,1.910408805891558e-33
196,0.008465223051045722,0.008460217746818332,0.008464401372400643,0.008464401372400643,0.44471923594558704,3.371725939175914e-48,3.371725939175914e-48,0.0037854662567299597,1.8181968383145703e-33,2.0970443444347534e-33
197,0.008062870194752348,0.008058095024003465,0.0080620797976223,0.0080620797976223,0.43554243927083475,5.899663822333722e-55,5.8996638223330324e-55,0.003509701731604795,1.980402116778722e-33,1.9280642377259044e-33
198,0.007677743098873368,0.007673188589992614,0.0076769830252002725,0.0076769830252002725,0.460747218379155,3.2378744967479936e-48,3.2378744967479936e-48,0.0035332243038526494,2.0381367531394856e-33,1.931353718644274e-33
199,0.007309204796401441,0.007304861810949189,0.0073084741064789365,0.0073084741064789365,0.40020639513293127,6.140279186554217e-55,6.140279186553908e-55,0.0029512542217035374,2.0004676421598742e-33,2.1472233590542438e-33
